id,owner,timestamp,type,version,bench reference,crate weight timestamp,crop name,weight in kilograms
450214,benchWeightEventTask,2024-08-23 19:02:59,BENCH_WEIGHT,2,Bjk,2024-08-23 18:53:43+00:00,GC - (Exaudio),2.345
450215,benchWeightEventTask,2024-08-23 19:02:59,BENCH_WEIGHT,2,Bjkg,2024-08-23 18:53:43+00:00,GC - (Exaudio),2.209
450216,benchWeightEventTask,2024-08-23 19:02:59,BENCH_WEIGHT,2,Hjj,2024-08-23 18:53:43+00:00,GC - (Exaudio),1.315
450230,benchWeightEventTask,2024-08-23 19:06:54,BENCH_WEIGHT,2,B01135,2024-08-23 19:03:55+00:00,GC - (Exaudio),3.432
450327,benchWeightEventTask,2024-08-23 19:56:42,BENCH_WEIGHT,2,B01369,2024-08-23 19:11:47+00:00,GC - (Exaudio),7.529
450658,benchWeightEventTask,2024-08-24 13:09:48,BENCH_WEIGHT,2,Test1,2024-08-23 19:56:39+00:00,Crop not found,-0.052
450659,benchWeightEventTask,2024-08-24 13:09:48,BENCH_WEIGHT,2,Testo5,2024-08-23 19:56:39+00:00,Crop not found,-0.052
450722,benchWeightEventTask,2024-08-24 13:17:58,BENCH_WEIGHT,2,B00045,2024-08-24 13:15:23+00:00,SC - (Scamander),3.9
450723,benchWeightEventTask,2024-08-24 13:17:58,BENCH_WEIGHT,2,B00646,2024-08-24 13:15:23+00:00,SC - (Scamander),5.697
450724,benchWeightEventTask,2024-08-24 13:17:58,BENCH_WEIGHT,2,B01026,2024-08-24 13:15:23+00:00,SC - (Scamander),4.371
450725,benchWeightEventTask,2024-08-24 13:17:58,BENCH_WEIGHT,2,B00762,2024-08-24 13:15:23+00:00,SC - (Scamander),2.921
450726,benchWeightEventTask,2024-08-24 13:17:58,BENCH_WEIGHT,2,B00529,2024-08-24 13:15:23+00:00,SC - (Scamander),4.212
450951,benchWeightEventTask,2024-08-24 14:02:35,BENCH_WEIGHT,2,B00311,2024-08-24 13:21:40+00:00,RO - (Xapia),6.427
450952,benchWeightEventTask,2024-08-24 14:02:35,BENCH_WEIGHT,2,B00315,2024-08-24 13:21:40+00:00,RO - (Xapia),1.219
451003,benchWeightEventTask,2024-08-24 14:10:40,BENCH_WEIGHT,2,B00743,2024-08-24 14:09:17+00:00,GC - (Exaudio),5.225
451004,benchWeightEventTask,2024-08-24 14:10:40,BENCH_WEIGHT,2,B00397,2024-08-24 14:09:17+00:00,GC - (Exaudio),1.132
451005,benchWeightEventTask,2024-08-24 14:10:40,BENCH_WEIGHT,2,B01166,2024-08-24 14:09:17+00:00,GC - (Exaudio),1.783
451021,benchWeightEventTask,2024-08-24 14:13:25,BENCH_WEIGHT,2,,2024-08-24 14:10:40+00:00,Crop not found,0.028
451070,benchWeightEventTask,2024-08-24 14:30:01,BENCH_WEIGHT,2,B00564,2024-08-24 14:17:43+00:00,GC - (Exaudio),2.857
451401,benchWeightEventTask,2024-08-24 15:50:50,BENCH_WEIGHT,2,B00735,2024-08-24 15:24:04+00:00,GC - (Exaudio),2.511
451402,benchWeightEventTask,2024-08-24 15:50:50,BENCH_WEIGHT,2,B00380,2024-08-24 15:24:04+00:00,GC - (Exaudio),1.22
451403,benchWeightEventTask,2024-08-24 15:50:50,BENCH_WEIGHT,2,B00581,2024-08-24 15:24:04+00:00,GC - (Exaudio),3.72
451404,benchWeightEventTask,2024-08-24 15:50:50,BENCH_WEIGHT,2,B00477,2024-08-24 15:24:04+00:00,GC - (Exaudio),6.829
451405,benchWeightEventTask,2024-08-24 15:50:50,BENCH_WEIGHT,2,B01165,2024-08-24 15:24:04+00:00,GC - (Exaudio),1.125
451406,benchWeightEventTask,2024-08-24 15:50:50,BENCH_WEIGHT,2,B00493,2024-08-24 15:24:04+00:00,GC - (Exaudio),2.769
451407,benchWeightEventTask,2024-08-24 15:50:50,BENCH_WEIGHT,2,B00400,2024-08-24 15:24:04+00:00,GC - (Exaudio),4.575
451408,benchWeightEventTask,2024-08-24 15:50:50,BENCH_WEIGHT,2,B00105,2024-08-24 15:24:04+00:00,GC - (Exaudio),2.981
451409,benchWeightEventTask,2024-08-24 15:50:50,BENCH_WEIGHT,2,B00051,2024-08-24 15:24:04+00:00,GC - (Exaudio),4.364
451544,benchWeightEventTask,2024-08-24 16:22:26,BENCH_WEIGHT,2,B00164,2024-08-24 15:53:55+00:00,SC - (Scamander),2.998
451545,benchWeightEventTask,2024-08-24 16:22:26,BENCH_WEIGHT,2,B01389,2024-08-24 15:53:55+00:00,SC - (Scamander),3.059
451546,benchWeightEventTask,2024-08-24 16:22:26,BENCH_WEIGHT,2,B00099,2024-08-24 15:53:55+00:00,SC - (Scamander),2.33
451596,benchWeightEventTask,2024-08-24 16:26:31,BENCH_WEIGHT,2,B00297,2024-08-24 16:22:24+00:00,SC - (Scamander),6.409
451626,benchWeightEventTask,2024-08-24 16:29:42,BENCH_WEIGHT,2,B00109,2024-08-24 16:27:51+00:00,EX - (Exwatch),5.088
451627,benchWeightEventTask,2024-08-24 16:29:42,BENCH_WEIGHT,2,B01228,2024-08-24 16:27:51+00:00,EX - (Exwatch),4.809
451628,benchWeightEventTask,2024-08-24 16:29:42,BENCH_WEIGHT,2,B00682,2024-08-24 16:27:51+00:00,EX - (Exwatch),4.507
452164,benchWeightEventTask,2024-08-25 12:11:36,BENCH_WEIGHT,2,B00049,2024-08-24 16:46:55+00:00,GC - (Exaudio),3.431
452165,benchWeightEventTask,2024-08-25 12:11:36,BENCH_WEIGHT,2,B00261,2024-08-24 16:46:55+00:00,GC - (Exaudio),0.82
452166,benchWeightEventTask,2024-08-25 12:11:36,BENCH_WEIGHT,2,B01037,2024-08-24 16:46:55+00:00,GC - (Exaudio),2.421
452167,benchWeightEventTask,2024-08-25 12:11:36,BENCH_WEIGHT,2,B01162,2024-08-24 16:46:55+00:00,GC - (Exaudio),1.613
452168,benchWeightEventTask,2024-08-25 12:11:36,BENCH_WEIGHT,2,B01188,2024-08-24 16:46:55+00:00,GC - (Exaudio),3.097
452169,benchWeightEventTask,2024-08-25 12:11:36,BENCH_WEIGHT,2,B01368,2024-08-24 16:46:55+00:00,GC - (Exaudio),4.764
452182,benchWeightEventTask,2024-08-25 12:14:56,BENCH_WEIGHT,2,,2024-08-25 12:11:35+00:00,Crop not found,0.519
452198,benchWeightEventTask,2024-08-25 12:16:27,BENCH_WEIGHT,2,B00185,2024-08-25 12:14:52+00:00,RO - (Xapia),4.852
452199,benchWeightEventTask,2024-08-25 12:16:27,BENCH_WEIGHT,2,B01032,2024-08-25 12:14:52+00:00,RO - (Xapia),4.852
452221,benchWeightEventTask,2024-08-25 12:18:12,BENCH_WEIGHT,2,B00386,2024-08-25 12:16:25+00:00,RO - (Xapia),1.583
452222,benchWeightEventTask,2024-08-25 12:18:12,BENCH_WEIGHT,2,B01157,2024-08-25 12:16:25+00:00,RO - (Xapia),1.583
452382,benchWeightEventTask,2024-08-25 13:02:19,BENCH_WEIGHT,2,B01029,2024-08-25 12:47:35+00:00,SC - (Scamander),5.863
452383,benchWeightEventTask,2024-08-25 13:02:19,BENCH_WEIGHT,2,B00101,2024-08-25 12:47:35+00:00,SC - (Scamander),5.007
452384,benchWeightEventTask,2024-08-25 13:02:19,BENCH_WEIGHT,2,B00248,2024-08-25 12:47:35+00:00,SC - (Scamander),4.87
452385,benchWeightEventTask,2024-08-25 13:02:19,BENCH_WEIGHT,2,B00603,2024-08-25 12:47:35+00:00,SC - (Scamander),3.821
452386,benchWeightEventTask,2024-08-25 13:02:19,BENCH_WEIGHT,2,B01109,2024-08-25 12:47:35+00:00,SC - (Scamander),0.971
452387,benchWeightEventTask,2024-08-25 13:02:19,BENCH_WEIGHT,2,B00019,2024-08-25 12:47:35+00:00,SC - (Scamander),1.914
452388,benchWeightEventTask,2024-08-25 13:02:19,BENCH_WEIGHT,2,B00462,2024-08-25 12:47:35+00:00,SC - (Scamander),2.205
452389,benchWeightEventTask,2024-08-25 13:02:19,BENCH_WEIGHT,2,B00456,2024-08-25 12:47:35+00:00,SC - (Scamander),3.389
452496,benchWeightEventTask,2024-08-25 13:41:41,BENCH_WEIGHT,2,B00423,2024-08-25 13:13:17+00:00,GC - (Exaudio),3.219
452497,benchWeightEventTask,2024-08-25 13:41:41,BENCH_WEIGHT,2,B00797,2024-08-25 13:13:17+00:00,GC - (Exaudio),4.076
452498,benchWeightEventTask,2024-08-25 13:41:41,BENCH_WEIGHT,2,B01246,2024-08-25 13:13:17+00:00,GC - (Exaudio),4.415
452499,benchWeightEventTask,2024-08-25 13:41:41,BENCH_WEIGHT,2,B00791,2024-08-25 13:13:17+00:00,GC - (Exaudio),3.493
452500,benchWeightEventTask,2024-08-25 13:41:41,BENCH_WEIGHT,2,B01097,2024-08-25 13:13:17+00:00,GC - (Exaudio),2.498
452819,benchWeightEventTask,2024-08-25 14:59:59,BENCH_WEIGHT,2,B00555,2024-08-25 14:22:20+00:00,GC - (Exaudio),8.333
452820,benchWeightEventTask,2024-08-25 14:59:59,BENCH_WEIGHT,2,B01376,2024-08-25 14:22:20+00:00,GC - (Exaudio),0.248
452821,benchWeightEventTask,2024-08-25 14:59:59,BENCH_WEIGHT,2,B00773,2024-08-25 14:22:20+00:00,GC - (Exaudio),2.123
452822,benchWeightEventTask,2024-08-25 14:59:59,BENCH_WEIGHT,2,B01234,2024-08-25 14:22:20+00:00,GC - (Exaudio),3.646
452906,benchWeightEventTask,2024-08-25 15:09:15,BENCH_WEIGHT,2,B00280,2024-08-25 15:07:32+00:00,GC - (Exaudio),8.175
452907,benchWeightEventTask,2024-08-25 15:09:15,BENCH_WEIGHT,2,B01076,2024-08-25 15:07:32+00:00,GC - (Exaudio),8.597
452908,benchWeightEventTask,2024-08-25 15:09:15,BENCH_WEIGHT,2,B00748,2024-08-25 15:07:32+00:00,GC - (Exaudio),4.11
452909,benchWeightEventTask,2024-08-25 15:09:15,BENCH_WEIGHT,2,B00592,2024-08-25 15:07:32+00:00,GC - (Exaudio),1.231
452910,benchWeightEventTask,2024-08-25 15:09:15,BENCH_WEIGHT,2,B00600,2024-08-25 15:07:32+00:00,GC - (Exaudio),1.067
452911,benchWeightEventTask,2024-08-25 15:09:15,BENCH_WEIGHT,2,B00089,2024-08-25 15:07:32+00:00,GC - (Exaudio),1.821
452912,benchWeightEventTask,2024-08-25 15:09:15,BENCH_WEIGHT,2,B00704,2024-08-25 15:07:32+00:00,GC - (Exaudio),2.572
452952,benchWeightEventTask,2024-08-25 15:31:45,BENCH_WEIGHT,2,B01242,2024-08-25 15:11:23+00:00,GC - (Exaudio),3.522
452953,benchWeightEventTask,2024-08-25 15:31:45,BENCH_WEIGHT,2,B01114,2024-08-25 15:11:23+00:00,GC - (Exaudio),1.34
452978,benchWeightEventTask,2024-08-25 15:36:36,BENCH_WEIGHT,2,B00295,2024-08-25 15:32:37+00:00,GC - (Exaudio),2.864
452979,benchWeightEventTask,2024-08-25 15:36:36,BENCH_WEIGHT,2,B00148,2024-08-25 15:32:37+00:00,GC - (Exaudio),0.8
453012,benchWeightEventTask,2024-08-25 15:39:36,BENCH_WEIGHT,2,B00052,2024-08-25 15:36:34+00:00,GC - (Exaudio),12.984
453249,benchWeightEventTask,2024-08-25 16:42:18,BENCH_WEIGHT,2,B00035,2024-08-25 16:40:43+00:00,GC - (Exaudio),4.958
453250,benchWeightEventTask,2024-08-25 16:42:18,BENCH_WEIGHT,2,B00675,2024-08-25 16:40:43+00:00,GC - (Exaudio),2.629
453251,benchWeightEventTask,2024-08-25 16:42:18,BENCH_WEIGHT,2,B00532,2024-08-25 16:40:43+00:00,GC - (Exaudio),2.077
453252,benchWeightEventTask,2024-08-25 16:42:18,BENCH_WEIGHT,2,B00587,2024-08-25 16:40:43+00:00,GC - (Exaudio),6.495
453340,benchWeightEventTask,2024-08-25 16:52:04,BENCH_WEIGHT,2,B01161,2024-08-25 16:49:50+00:00,GC - (Exaudio),2.33
453341,benchWeightEventTask,2024-08-25 16:52:04,BENCH_WEIGHT,2,B00283,2024-08-25 16:49:50+00:00,GC - (Exaudio),2.841
453342,benchWeightEventTask,2024-08-25 16:52:04,BENCH_WEIGHT,2,B00117,2024-08-25 16:49:50+00:00,GC - (Exaudio),3.326
453343,benchWeightEventTask,2024-08-25 16:52:04,BENCH_WEIGHT,2,B01137,2024-08-25 16:49:50+00:00,GC - (Exaudio),3.57
453838,benchWeightEventTask,2024-08-26 13:08:33,BENCH_WEIGHT,2,B00645,2024-08-25 16:56:06+00:00,GC - (Exaudio),2.615
453924,benchWeightEventTask,2024-08-26 13:25:23,BENCH_WEIGHT,2,B01107,2024-08-26 13:23:11+00:00,GC - (Exaudio),3.757
453925,benchWeightEventTask,2024-08-26 13:25:23,BENCH_WEIGHT,2,B00233,2024-08-26 13:23:11+00:00,GC - (Exaudio),2.931
453926,benchWeightEventTask,2024-08-26 13:25:23,BENCH_WEIGHT,2,B00778,2024-08-26 13:23:11+00:00,GC - (Exaudio),4.329
453927,benchWeightEventTask,2024-08-26 13:25:23,BENCH_WEIGHT,2,B00687,2024-08-26 13:23:11+00:00,GC - (Exaudio),4.331
453928,benchWeightEventTask,2024-08-26 13:25:23,BENCH_WEIGHT,2,B01344,2024-08-26 13:23:11+00:00,GC - (Exaudio),3.015
454039,benchWeightEventTask,2024-08-26 14:21:41,BENCH_WEIGHT,2,B00486,2024-08-26 14:20:35+00:00,GC - (Exaudio),3.777
454064,benchWeightEventTask,2024-08-26 14:24:36,BENCH_WEIGHT,2,B01182,2024-08-26 14:23:41+00:00,GC - (Exaudio),4.383
454065,benchWeightEventTask,2024-08-26 14:24:36,BENCH_WEIGHT,2,B00443,2024-08-26 14:23:41+00:00,GC - (Exaudio),3.711
454173,benchWeightEventTask,2024-08-26 14:44:17,BENCH_WEIGHT,2,B00249,2024-08-26 14:43:06+00:00,SC - (Scamander),4.056
454174,benchWeightEventTask,2024-08-26 14:44:17,BENCH_WEIGHT,2,B00171,2024-08-26 14:43:06+00:00,SC - (Scamander),3.6
454175,benchWeightEventTask,2024-08-26 14:44:17,BENCH_WEIGHT,2,B00454,2024-08-26 14:43:06+00:00,SC - (Scamander),3.041
454176,benchWeightEventTask,2024-08-26 14:44:17,BENCH_WEIGHT,2,B00205,2024-08-26 14:43:06+00:00,SC - (Scamander),3.232
454177,benchWeightEventTask,2024-08-26 14:44:17,BENCH_WEIGHT,2,B01313,2024-08-26 14:43:06+00:00,SC - (Scamander),4.752
454317,benchWeightEventTask,2024-08-26 15:01:03,BENCH_WEIGHT,2,B00769,2024-08-26 14:54:25+00:00,RO - (Xapia),2.502
454318,benchWeightEventTask,2024-08-26 15:01:03,BENCH_WEIGHT,2,B00730,2024-08-26 14:54:25+00:00,RO - (Xapia),2.733
454319,benchWeightEventTask,2024-08-26 15:01:03,BENCH_WEIGHT,2,B00557,2024-08-26 14:54:25+00:00,RO - (Xapia),1.958
454320,benchWeightEventTask,2024-08-26 15:01:03,BENCH_WEIGHT,2,B00128,2024-08-26 14:54:25+00:00,RO - (Xapia),1.886
454321,benchWeightEventTask,2024-08-26 15:01:03,BENCH_WEIGHT,2,B00464,2024-08-26 14:54:25+00:00,RO - (Xapia),2.625
454490,benchWeightEventTask,2024-08-26 16:25:17,BENCH_WEIGHT,2,B00419,2024-08-26 16:23:48+00:00,SC - (Scamander),2.486
454491,benchWeightEventTask,2024-08-26 16:25:17,BENCH_WEIGHT,2,B00571,2024-08-26 16:23:48+00:00,SC - (Scamander),2.502
454492,benchWeightEventTask,2024-08-26 16:25:17,BENCH_WEIGHT,2,B00037,2024-08-26 16:23:48+00:00,SC - (Scamander),2.634
454493,benchWeightEventTask,2024-08-26 16:25:17,BENCH_WEIGHT,2,B00335,2024-08-26 16:23:48+00:00,SC - (Scamander),2.471
454494,benchWeightEventTask,2024-08-26 16:25:17,BENCH_WEIGHT,2,B00266,2024-08-26 16:23:48+00:00,SC - (Scamander),2.285
454638,benchWeightEventTask,2024-08-26 16:51:39,BENCH_WEIGHT,2,B01014,2024-08-26 16:33:47+00:00,SC - (Scamander),3.517
454639,benchWeightEventTask,2024-08-26 16:51:39,BENCH_WEIGHT,2,B00139,2024-08-26 16:33:47+00:00,SC - (Scamander),5.42
454640,benchWeightEventTask,2024-08-26 16:51:39,BENCH_WEIGHT,2,B01381,2024-08-26 16:33:47+00:00,SC - (Scamander),5.237
454641,benchWeightEventTask,2024-08-26 16:51:39,BENCH_WEIGHT,2,B00693,2024-08-26 16:33:47+00:00,SC - (Scamander),4.542
454659,benchWeightEventTask,2024-08-26 16:53:44,BENCH_WEIGHT,2,B01017,2024-08-26 16:52:02+00:00,EX - (Exwatch),1.519
454660,benchWeightEventTask,2024-08-26 16:53:44,BENCH_WEIGHT,2,B00431,2024-08-26 16:52:02+00:00,EX - (Exwatch),1.902
454993,benchWeightEventTask,2024-08-26 19:55:37,BENCH_WEIGHT,2,B00032,2024-08-26 19:54:28+00:00,EX - (Exwatch),2.966
454994,benchWeightEventTask,2024-08-26 19:55:37,BENCH_WEIGHT,2,B00596,2024-08-26 19:54:28+00:00,EX - (Exwatch),3.749
454995,benchWeightEventTask,2024-08-26 19:55:37,BENCH_WEIGHT,2,B01174,2024-08-26 19:54:28+00:00,EX - (Exwatch),2.676
454996,benchWeightEventTask,2024-08-26 19:55:37,BENCH_WEIGHT,2,B00432,2024-08-26 19:54:28+00:00,EX - (Exwatch),3.978
454997,benchWeightEventTask,2024-08-26 19:55:37,BENCH_WEIGHT,2,B01002,2024-08-26 19:54:28+00:00,EX - (Exwatch),3.761
455276,benchWeightEventTask,2024-08-27 12:44:21,BENCH_WEIGHT,2,B01199,2024-08-26 20:07:45+00:00,GC - (Exaudio),3.782
455277,benchWeightEventTask,2024-08-27 12:44:21,BENCH_WEIGHT,2,B00243,2024-08-26 20:07:45+00:00,GC - (Exaudio),3.878
455278,benchWeightEventTask,2024-08-27 12:44:21,BENCH_WEIGHT,2,B00196,2024-08-26 20:07:45+00:00,GC - (Exaudio),3.979
455279,benchWeightEventTask,2024-08-27 12:44:21,BENCH_WEIGHT,2,B00337,2024-08-26 20:07:45+00:00,GC - (Exaudio),2.373
455280,benchWeightEventTask,2024-08-27 12:44:21,BENCH_WEIGHT,2,B01183,2024-08-26 20:07:45+00:00,GC - (Exaudio),3.61
455281,benchWeightEventTask,2024-08-27 12:44:21,BENCH_WEIGHT,2,B00348,2024-08-26 20:07:45+00:00,GC - (Exaudio),4.048
455282,benchWeightEventTask,2024-08-27 12:44:21,BENCH_WEIGHT,2,Jkkk,2024-08-26 20:07:45+00:00,GC - (Exaudio),4.655
455337,benchWeightEventTask,2024-08-27 12:52:16,BENCH_WEIGHT,2,B00106,2024-08-27 12:49:51+00:00,RO - (Xapia),2.655
455338,benchWeightEventTask,2024-08-27 12:52:16,BENCH_WEIGHT,2,B00780,2024-08-27 12:49:51+00:00,RO - (Xapia),2.277
455339,benchWeightEventTask,2024-08-27 12:52:16,BENCH_WEIGHT,2,B01126,2024-08-27 12:49:51+00:00,RO - (Xapia),2.052
455340,benchWeightEventTask,2024-08-27 12:52:16,BENCH_WEIGHT,2,B00293,2024-08-27 12:49:51+00:00,RO - (Xapia),2.185
455341,benchWeightEventTask,2024-08-27 12:52:16,BENCH_WEIGHT,2,B00681,2024-08-27 12:49:51+00:00,RO - (Xapia),2.117
455351,benchWeightEventTask,2024-08-27 12:54:26,BENCH_WEIGHT,2,B00075,2024-08-27 12:52:16+00:00,SC - (Scamander),0.83
455352,benchWeightEventTask,2024-08-27 12:54:26,BENCH_WEIGHT,2,B00528,2024-08-27 12:52:16+00:00,SC - (Scamander),0.83
455608,benchWeightEventTask,2024-08-27 13:33:03,BENCH_WEIGHT,2,B00688,2024-08-27 13:16:13+00:00,SC - (Scamander),3.713
455609,benchWeightEventTask,2024-08-27 13:33:03,BENCH_WEIGHT,2,B01088,2024-08-27 13:16:13+00:00,SC - (Scamander),2.926
455610,benchWeightEventTask,2024-08-27 13:33:03,BENCH_WEIGHT,2,B00252,2024-08-27 13:16:13+00:00,SC - (Scamander),4.104
455611,benchWeightEventTask,2024-08-27 13:33:03,BENCH_WEIGHT,2,B00076,2024-08-27 13:16:13+00:00,SC - (Scamander),3.883
455657,benchWeightEventTask,2024-08-27 13:41:28,BENCH_WEIGHT,2,B00726,2024-08-27 13:35:12+00:00,EX - (Exwatch),3.323
455658,benchWeightEventTask,2024-08-27 13:41:28,BENCH_WEIGHT,2,B00191,2024-08-27 13:35:12+00:00,EX - (Exwatch),3.133
455819,benchWeightEventTask,2024-08-27 14:29:51,BENCH_WEIGHT,2,B00007,2024-08-27 13:52:33+00:00,GC - (Exaudio),6.007
455820,benchWeightEventTask,2024-08-27 14:29:51,BENCH_WEIGHT,2,B00567,2024-08-27 13:52:33+00:00,GC - (Exaudio),0.176
455821,benchWeightEventTask,2024-08-27 14:29:51,BENCH_WEIGHT,2,B00670,2024-08-27 13:52:33+00:00,GC - (Exaudio),-0.148
455822,benchWeightEventTask,2024-08-27 14:29:51,BENCH_WEIGHT,2,B01070,2024-08-27 13:52:33+00:00,GC - (Exaudio),6.374
455823,benchWeightEventTask,2024-08-27 14:29:51,BENCH_WEIGHT,2,B00488,2024-08-27 13:52:33+00:00,GC - (Exaudio),6.718
455824,benchWeightEventTask,2024-08-27 14:29:51,BENCH_WEIGHT,2,B01237,2024-08-27 13:52:33+00:00,GC - (Exaudio),6.182
455825,benchWeightEventTask,2024-08-27 14:29:51,BENCH_WEIGHT,2,B01230,2024-08-27 13:52:33+00:00,GC - (Exaudio),6.241
455885,benchWeightEventTask,2024-08-27 14:38:21,BENCH_WEIGHT,2,B00115,2024-08-27 14:31:55+00:00,EX - (Exwatch),3.472
455886,benchWeightEventTask,2024-08-27 14:38:21,BENCH_WEIGHT,2,B00070,2024-08-27 14:31:55+00:00,EX - (Exwatch),3.472
455989,benchWeightEventTask,2024-08-27 15:00:17,BENCH_WEIGHT,2,B01375,2024-08-27 14:59:11+00:00,SC - (Scamander),3.322
455990,benchWeightEventTask,2024-08-27 15:00:17,BENCH_WEIGHT,2,B00577,2024-08-27 14:59:11+00:00,SC - (Scamander),3.091
455991,benchWeightEventTask,2024-08-27 15:00:17,BENCH_WEIGHT,2,B00785,2024-08-27 14:59:11+00:00,SC - (Scamander),3.254
455992,benchWeightEventTask,2024-08-27 15:00:17,BENCH_WEIGHT,2,B00451,2024-08-27 14:59:11+00:00,SC - (Scamander),3.632
455993,benchWeightEventTask,2024-08-27 15:00:17,BENCH_WEIGHT,2,B01116,2024-08-27 14:59:11+00:00,SC - (Scamander),3.204
456046,benchWeightEventTask,2024-08-27 15:07:02,BENCH_WEIGHT,2,B00763,2024-08-27 15:05:41+00:00,GC - (Exaudio),2.64
456047,benchWeightEventTask,2024-08-27 15:07:02,BENCH_WEIGHT,2,B01388,2024-08-27 15:05:41+00:00,GC - (Exaudio),3.819
456048,benchWeightEventTask,2024-08-27 15:07:02,BENCH_WEIGHT,2,B01168,2024-08-27 15:05:41+00:00,GC - (Exaudio),3.39
456049,benchWeightEventTask,2024-08-27 15:07:02,BENCH_WEIGHT,2,Hjvv,2024-08-27 15:05:41+00:00,GC - (Exaudio),3.12
456050,benchWeightEventTask,2024-08-27 15:07:02,BENCH_WEIGHT,2,B00154,2024-08-27 15:05:41+00:00,GC - (Exaudio),2.94
456262,benchWeightEventTask,2024-08-27 16:12:10,BENCH_WEIGHT,2,B01220,2024-08-27 15:14:21+00:00,GC - (Exaudio),6.118
456263,benchWeightEventTask,2024-08-27 16:12:10,BENCH_WEIGHT,2,B01244,2024-08-27 15:14:21+00:00,GC - (Exaudio),5.1
456328,benchWeightEventTask,2024-08-27 16:31:51,BENCH_WEIGHT,2,B01229,2024-08-27 16:14:45+00:00,SC - (Scamander),2.71
456329,benchWeightEventTask,2024-08-27 16:31:51,BENCH_WEIGHT,2,B01176,2024-08-27 16:14:45+00:00,SC - (Scamander),2.291
456364,benchWeightEventTask,2024-08-27 16:35:51,BENCH_WEIGHT,2,B00591,2024-08-27 16:34:46+00:00,GC - (Exaudio),3.31
456365,benchWeightEventTask,2024-08-27 16:35:51,BENCH_WEIGHT,2,B00624,2024-08-27 16:34:46+00:00,GC - (Exaudio),2.29
456366,benchWeightEventTask,2024-08-27 16:35:51,BENCH_WEIGHT,2,B01078,2024-08-27 16:34:46+00:00,GC - (Exaudio),2.984
456367,benchWeightEventTask,2024-08-27 16:35:51,BENCH_WEIGHT,2,B01128,2024-08-27 16:34:46+00:00,GC - (Exaudio),1.976
456530,benchWeightEventTask,2024-08-27 17:10:03,BENCH_WEIGHT,2,B00583,2024-08-27 16:49:58+00:00,GC - (Exaudio),5.052
456531,benchWeightEventTask,2024-08-27 17:10:03,BENCH_WEIGHT,2,B00064,2024-08-27 16:49:58+00:00,GC - (Exaudio),6.907
456655,benchWeightEventTask,2024-08-27 17:37:04,BENCH_WEIGHT,2,B00260,2024-08-27 17:14:49+00:00,GC - (Exaudio),2.387
456656,benchWeightEventTask,2024-08-27 17:37:04,BENCH_WEIGHT,2,B00511,2024-08-27 17:14:49+00:00,GC - (Exaudio),3.926
456657,benchWeightEventTask,2024-08-27 17:37:04,BENCH_WEIGHT,2,B01049,2024-08-27 17:14:49+00:00,GC - (Exaudio),3.049
456658,benchWeightEventTask,2024-08-27 17:37:04,BENCH_WEIGHT,2,B00048,2024-08-27 17:14:49+00:00,GC - (Exaudio),2.822
456703,benchWeightEventTask,2024-08-27 17:44:39,BENCH_WEIGHT,2,B00062,2024-08-27 17:40:20+00:00,GC - (Exaudio),2.794
456704,benchWeightEventTask,2024-08-27 17:44:39,BENCH_WEIGHT,2,B00501,2024-08-27 17:40:20+00:00,GC - (Exaudio),2.653
456705,benchWeightEventTask,2024-08-27 17:44:39,BENCH_WEIGHT,2,B00123,2024-08-27 17:40:20+00:00,GC - (Exaudio),2.832
457137,benchWeightEventTask,2024-08-28 12:26:05,BENCH_WEIGHT,2,B00739,2024-08-27 17:52:27+00:00,EX - (Exwatch),3.209
457138,benchWeightEventTask,2024-08-28 12:26:05,BENCH_WEIGHT,2,B00408,2024-08-27 17:52:27+00:00,EX - (Exwatch),3.281
457139,benchWeightEventTask,2024-08-28 12:26:05,BENCH_WEIGHT,2,B00449,2024-08-27 17:52:27+00:00,EX - (Exwatch),4.321
457140,benchWeightEventTask,2024-08-28 12:26:05,BENCH_WEIGHT,2,B01348,2024-08-27 17:52:27+00:00,EX - (Exwatch),3.211
457141,benchWeightEventTask,2024-08-28 12:26:05,BENCH_WEIGHT,2,B00537,2024-08-27 17:52:27+00:00,EX - (Exwatch),4.635
457142,benchWeightEventTask,2024-08-28 12:26:05,BENCH_WEIGHT,2,B00245,2024-08-27 17:52:27+00:00,EX - (Exwatch),4.287
457435,benchWeightEventTask,2024-08-28 13:42:49,BENCH_WEIGHT,2,B00038,2024-08-28 13:41:16+00:00,GC - (Exaudio),4.038
457436,benchWeightEventTask,2024-08-28 13:42:49,BENCH_WEIGHT,2,B01386,2024-08-28 13:41:16+00:00,GC - (Exaudio),2.993
457437,benchWeightEventTask,2024-08-28 13:42:49,BENCH_WEIGHT,2,B01068,2024-08-28 13:41:16+00:00,GC - (Exaudio),6.196
457438,benchWeightEventTask,2024-08-28 13:42:49,BENCH_WEIGHT,2,B01005,2024-08-28 13:41:16+00:00,GC - (Exaudio),6.538
457439,benchWeightEventTask,2024-08-28 13:42:49,BENCH_WEIGHT,2,B01210,2024-08-28 13:41:16+00:00,GC - (Exaudio),5.619
457440,benchWeightEventTask,2024-08-28 13:42:49,BENCH_WEIGHT,2,B01025,2024-08-28 13:41:16+00:00,GC - (Exaudio),4.359
457441,benchWeightEventTask,2024-08-28 13:42:49,BENCH_WEIGHT,2,B00447,2024-08-28 13:41:16+00:00,GC - (Exaudio),6.094
